src,meta_id,rel_path,sha256,ripemd160_sha256,frozen_name
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/6. Dual-Hasher Runtime Execution.pdf,5e254b5f3085aa85a149ac62ec97ff099b2ab254bea8bfad60c35257617e0f92,c654f36f58282ebecabbe68915e5d6a3fb30cc23,6. Dual-Hasher Runtime Execution___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/23. Signature Validation (FAIL Test).pdf,a02e05dbf728c52114bb1f8285c9e542c08f3948f3c3affa90dabd44fd014d0e,aa18b4208bd8f9867cc381ca1738d210d054df3d,23. Signature Validation (FAIL Test)___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/33. Receipt Broadcast View.pdf,b7c37124331f02da76c353c267fb212538440de66bec13b6be7ee51fba100754,c58a2a6e29f74f2a95c084a81cf2400d4cb812d7,33. Receipt Broadcast View___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/24. Gate Job Not Generated by False Signature.pdf,6cabc293be3e6d35615bcac8943ca99a13803d3a9f4243fa29fc3175a8155727,1ecd1ef798bd92e70f5be9771ebbdd7e2e423f02,24. Gate Job Not Generated by False Signature___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/20. Session Log View and Prior Session Anchor Audit Log Reference.pdf,57dc497c186f3726ba97773f8e516bd23fbf42c4ad80494a10af303fa2f61061,b63390eb57c37df1ae943d6a84f258dbdd23ae75,20. Session Log View and Prior Session Anchor Audit Log Reference___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/15. Pre-execution Mandatory Screenshot (User held).pdf,96f7b73a97cdd30989eb46770b50f0a90a93bd80d91e255f131a2411a7177657,606ef435cc6735ed8c5ce002b99b88617e32541e,15. Pre-execution Mandatory Screenshot (User held)___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/12. VALIS Audit Verification Initial Prompt.pdf,d6a4e973687a447e793853c9f5e90df34a0b7b1e472d6d38ac604a2c1aaa5445,ba8fee24a3fbf6624dd17714aa2e6d48ade5b3fe,12. VALIS Audit Verification Initial Prompt___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/26. AuditLog.AI Pass Signature Registered – Gate Job Created.pdf,40a25c46c4aa3a0c59d75a3b95258c23d5a13eeae381274f6f85d98bce330b06,b6af09c4cddb116fa4d69dc4186095efe312ae25,26. AuditLog.AI Pass Signature Registered – Gate Job Created___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/40. Pull Anchor Artifacts and Log Audit.pdf,634d6cff7ec0b780d2e373651aebed3700195658aacb5d6cb76b835b3d8cbf8b,fec8e328625c2e478834e86a6bd8a5eda2950123,40. Pull Anchor Artifacts and Log Audit___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/1. PRE Screenshot — User Evidence Directory.pdf,62ac0f72d2690b85848fed9e93c1ab51451bad7f26137691006cd14fc8be6113,6c1e41c74cf26c032a1aa61efcbdd7e536a0ff2a,1. PRE Screenshot — User Evidence Directory___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/25. Signature Validation (PASS Test).pdf,1af92fc5f7afbf4f1ff17f05144d7241436e24e757c838e29ddd358cfa2bcb72,e073b97841b5d5db0b5f0d030fd4c09fbf2adb93,25. Signature Validation (PASS Test)___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/17. VALIS Audit Log per Folder Authorized.pdf,c81a176e31271a8784958e6cc769a216fcc443b34875dc471f522821abc1a969,6a5ffcbaeafed87d74ddfc899a98a10914619561,17. VALIS Audit Log per Folder Authorized___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/14. AuditLog Generated Post Verification.pdf,a35b0f34c36de665abeb3d5f4dfe7a82d5b472ef61625ccc49c0f2f7ca3ed41d,a79e6a9165a652d973cc0176e8cb0349c896ee1b,14. AuditLog Generated Post Verification___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/39. Dual-Ledger Consistency Verification.pdf,a86e2f41c69458970d7d8196d2614bb93088d5d036dc68b4011d616e9177db37,43034cc275cfc7a6bae1f28dfbbcc8661cd76830,39. Dual-Ledger Consistency Verification___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/13. VALIS Audit Verification Output (Log per Folder).pdf,242440e8f9cfba92f906ccea8a1f1ed7b1b46bd7213ca54318965583f6b107a7,6965d87bde6f1f8d778c40c655b87e64aa4452bf,13. VALIS Audit Verification Output (Log per Folder)___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/5. User Prompt for Mandatory Pre-Execution System Screenshot.pdf,42fdbd395dceaebfbf0280509d1578c2490d6ee15a3b4f54216d30a2b6edf9c0,f56aaa808ca403e5dc28a90ea21f1a0fa356a3f6,5. User Prompt for Mandatory Pre-Execution System Screenshot___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/31. AuditLog.AI OP_RETURN Amplify Execution.pdf,628c9947d43bc4098a70b0c6a6857ff7568339a481f1c949e253e98ae1e7aa73,c4fc85cc089069e333a06956decafaceb84b5e60,31. AuditLog.AI OP_RETURN Amplify Execution___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/42. AuditLog.AI Quality Management System (QMS) and Pre-Public Deployment Audit Log.pdf,12c7d3adfe24ed11980e99e06ea6e39c1937051ba56020a992e43b74e067ddb6,6478ec8da4e2d49118d54f33b259fb9b8f1a0171,42. AuditLog.AI Quality Management System (QMS) and Pre-Public Deployment Audit Log___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/pdf_convert_manifest_20251027T032403Z.json,44572e453ca3800a4c7cfc102ebd88e8044c28fe5b2cccbd3a7df9cc7c53754a,fc57c7df3ad7bb2c47ff4fc9376d094bba486895,pdf_convert_manifest_20251027T032403Z___20251027T231047Z.json
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/36. Anchored Transaction – Public Explorer View #1.pdf,8065b5195ad0ee1dd76e114d31ce9b52ad40147779d619a063b650b697454665,aef1801b5c67886d322257083918cd84117c7fd1,36. Anchored Transaction – Public Explorer View #1___20251027T231047Z.pdf
xarchive_build_files,REGULATORY-RUN-20251027-S04,split_md_20251027T024346Z/PDF_Conversions/37. Anchored Transaction – Public Explorer View #2.pdf,6b1efa9691d104ba6ba5712b2d6f74a66ae292e28d3d9c589cbf5636a9246757,b50cc7d15de39398847c9663c6179b20c7ac182f,37. Anchored Transaction – Public Explorer View #2___20251027T231047Z.pdf
